19:18:03#0,0951464:0,8457138:-0,1905261/0,03385482:0,504944:0,03314119:-0,861851#-0,04210618:0,9433408:-0,06823909/-0,6602687:-0,1492765:0,02280464:-0,7356914#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009788111:0,7442497:-0,009898543/0,6111778:0,01008477:-0,7797888:0,1352392#0,2895976:1,065094:-0,1851507/-0,4140866:-0,4482579:-0,5385201:-0,5810277
19:18:03#0,09514646:0,8457165:-0,1905286/0,03383435:0,5049276:0,033128:-0,8618619#-0,04210997:0,9433412:-0,06824076/-0,6602606:-0,1492868:0,02279243:-0,7356969#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009819075:0,7442679:-0,009905085/0,6111414:0,01009664:-0,7798137:0,1352593#0,28961:1,065103:-0,1851745/-0,4141052:-0,4482778:-0,5385058:-0,5810124
19:18:03#0,09514646:0,8457165:-0,1905286/0,03383435:0,5049276:0,033128:-0,8618619#-0,04211417:0,943342:-0,0682416/-0,660258:-0,149306:0,02279109:-0,7356954#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009812966:0,7442676:-0,009907126/0,6111563:0,01009844:-0,7797987:0,1352776#0,289609:1,065108:-0,1851702/-0,4140946:-0,4482666:-0,538514:-0,5810211
19:18:03#0,09514465:0,8457158:-0,1905296/0,03383598:0,504923:0,03314855:-0,8618637#-0,04211667:0,9433421:-0,06824315/-0,6602527:-0,1493164:0,02278945:-0,735698#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,00981389:0,7442633:-0,009899557/0,6111411:0,01010934:-0,7798089:0,1352885#0,2896085:1,065108:-0,1851667/-0,4140978:-0,44827:-0,5385115:-0,5810186
19:18:03#0,09514593:0,8457156:-0,1905283/0,03383909:0,5049309:0,03313854:-0,8618594#-0,04212019:0,9433436:-0,06824136/-0,6602576:-0,14933:0,02278235:-0,7356911#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009803355:0,7442622:-0,009907991/0,6111474:0,01010957:-0,7798021:0,1352986#0,2896:1,065106:-0,1851662/-0,4140895:-0,4482611:-0,5385177:-0,5810255
19:18:03#0,09514567:0,8457127:-0,1905258/0,03386082:0,5049481:0,03315536:-0,8618478#-0,04212531:0,9433436:-0,06824535/-0,660243:-0,149349:0,02277575:-0,7357005#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009812668:0,7442666:-0,009905249/0,611152:0,01012453:-0,7797973:0,1353032#0,2896086:1,065105:-0,1851561/-0,4140838:-0,4482548:-0,5385224:-0,5810304
19:18:03#0,09514698:0,8457139:-0,1905257/0,03385777:0,5049404:0,03312457:-0,8618536#-0,04212865:0,9433433:-0,06824881/-0,6602321:-0,1493641:0,02277701:-0,7357072#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009817734:0,7442633:-0,009892181/0,6111206:0,01012961:-0,7798178:0,1353279#0,2896051:1,065102:-0,1851599/-0,4140992:-0,4482715:-0,5385103:-0,5810175
19:18:03#0,09514591:0,845713:-0,1905258/0,03386734:0,5049313:0,03312124:-0,8618587#-0,04213205:0,9433424:-0,06825399/-0,660215:-0,1493779:0,02277687:-0,7357199#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009835377:0,7442745:-0,009896666/0,611109:0,01012846:-0,7798244:0,1353436#0,2896128:1,065104:-0,1851631/-0,4141001:-0,4482723:-0,5385096:-0,5810167
19:18:03#0,09514591:0,845713:-0,1905258/0,03386734:0,5049313:0,03312124:-0,8618587#-0,04213569:0,9433426:-0,06825608/-0,6602052:-0,149387:0,02276407:-0,7357271#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009824872:0,7442708:-0,00989829/0,6111072:0,01011943:-0,7798219:0,1353656#0,2896053:1,065102:-0,1851602/-0,4140946:-0,4482666:-0,5385138:-0,5810211
19:18:03#0,09514762:0,8457136:-0,1905248/0,03385894:0,5049503:0,03312895:-0,8618476#-0,04213643:0,9433414:-0,06826025/-0,6601915:-0,1493895:0,02276589:-0,7357389#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009822682:0,7442753:-0,009903401/0,6111244:0,01011904:-0,779805:0,1353851#0,2896056:1,065102:-0,1851552/-0,4140831:-0,448254:-0,5385227:-0,5810308
19:18:03#0,09514878:0,8457131:-0,1905233/0,0338719:0,5049431:0,03309119:-0,8618528#-0,04214165:0,9433425:-0,06826097/-0,6601881:-0,1494102:0,02275883:-0,7357379#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009835422:0,7442783:-0,009891927/0,6110986:0,01011053:-0,7798229:0,135398#0,2896128:1,065105:-0,1851628/-0,4140983:-0,4482706:-0,538511:-0,5810183
19:18:03#0,09514681:0,8457119:-0,190524/0,0338832:0,5049288:0,03309297:-0,8618606#-0,04214531:0,9433428:-0,06826288/-0,6601815:-0,1494252:0,02275566:-0,735741#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,00984858:0,7442796:-0,009883106/0,6110826:0,01012481:-0,7798326:0,1354129#0,289618:1,065106:-0,1851572/-0,4141033:-0,448276:-0,538507:-0,5810138
19:18:03#0,09514659:0,8457121:-0,1905243/0,03387944:0,5049303:0,03310117:-0,8618596#-0,04214865:0,9433423:-0,06826669/-0,6601686:-0,149439:0,02275492:-0,7357497#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009834141:0,7442769:-0,009896904/0,6110885:0,010127:-0,7798256:0,1354273#0,2896058:1,065103:-0,1851579/-0,4140939:-0,4482658:-0,5385144:-0,5810217
19:18:03#0,09514672:0,8457096:-0,1905219/0,03389867:0,5049468:0,03311241:-0,8618487#-0,04215264:0,9433431:-0,06826741/-0,6601654:-0,1494546:0,02274922:-0,7357496#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009833634:0,744282:-0,009902596/0,6110938:0,01012127:-0,7798182:0,1354456#0,2896062:1,065102:-0,1851549/-0,414084:-0,4482554:-0,5385218:-0,58103
19:18:03#0,09514634:0,8457072:-0,19052/0,03391618:0,5049598:0,03312705:-0,8618398#-0,0421536:0,9433424:-0,06827027/-0,6601571:-0,1494609:0,02275414:-0,7357556#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009835392:0,7442789:-0,009892553/0,6110843:0,01013127:-0,7798234:0,1354578#0,2896069:1,065098:-0,1851471/-0,4140864:-0,4482577:-0,5385203:-0,581028
19:18:03#0,09514528:0,845706:-0,1905199/0,03392401:0,5049596:0,03313842:-0,8618392#-0,04215539:0,9433424:-0,06827176/-0,6601546:-0,1494743:0,02276357:-0,7357548#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009840265:0,7442801:-0,009889305/0,6110649:0,01012706:-0,7798374:0,1354656#0,2896053:1,065094:-0,1851513/-0,4140949:-0,4482668:-0,5385137:-0,581021
19:18:03#0,0951457:0,8457083:-0,1905216/0,03390954:0,5049437:0,03311634:-0,86185#-0,04216108:0,9433431:-0,06827384/-0,6601483:-0,1495007:0,02276322:-0,7357551#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,00984852:0,7442826:-0,009891883/0,611038:0,01013135:-0,7798582:0,1354685#0,2896018:1,065091:-0,1851597/-0,4141044:-0,4482772:-0,5385063:-0,581013
19:18:03#0,09514522:0,8457096:-0,1905233/0,03390205:0,504926:0,03310161:-0,8618612#-0,04216599:0,9433426:-0,06827915/-0,6601288:-0,1495168:0,02275468:-0,7357696#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009865463:0,744293:-0,009898141/0,6110204:0,01014222:-0,7798685:0,1354854#0,2896064:1,065093:-0,1851645/-0,4141056:-0,4482784:-0,5385053:-0,5810119
19:18:03#0,09514216:0,8457091:-0,1905257/0,03390749:0,504896:0,0330998:-0,8618786#-0,04217076:0,9433435:-0,0682801/-0,6601233:-0,1495325:0,02274298:-0,7357718#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009871796:0,7442936:-0,009890422/0,611003:0,01013969:-0,7798775:0,1355145#0,2896036:1,065096:-0,1851688/-0,4141132:-0,4482866:-0,5384996:-0,5810058
19:18:03#0,09514119:0,8457089:-0,1905264/0,03391477:0,504876:0,03307929:-0,8618909#-0,04217374:0,9433441:-0,06828052/-0,6601195:-0,1495402:0,02273205:-0,7357739#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,0098643:0,7442911:-0,009894773/0,6110089:0,01014808:-0,7798697:0,1355321#0,2895907:1,065091:-0,1851671/-0,414107:-0,4482797:-0,5385047:-0,5810112
19:18:03#0,09514455:0,8457115:-0,1905257/0,03389769:0,5048854:0,03305202:-0,861887#-0,0421769:0,943344:-0,06828332/-0,6601113:-0,1495559:0,02273508:-0,735778#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009861946:0,744294:-0,009897649/0,6110358:0,01014986:-0,7798463:0,1355446#0,2895899:1,065087:-0,1851529/-0,4140886:-0,4482603:-0,5385183:-0,5810263
19:18:03#0,09514455:0,8457115:-0,1905257/0,03389769:0,5048854:0,03305202:-0,861887#-0,04218218:0,9433447:-0,06828505/-0,6601023:-0,1495713:0,02271957:-0,7357834#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009880081:0,7443018:-0,009894103/0,6110157:0,01015212:-0,7798599:0,1355571#0,2896046:1,065095:-0,1851549/-0,4140947:-0,4482665:-0,5385138:-0,5810214
19:18:03#0,09514353:0,8457085:-0,1905238/0,03391704:0,5049023:0,03308176:-0,8618753#-0,04218751:0,9433444:-0,06829/-0,6600869:-0,1495964:0,02272241:-0,735792#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009865627:0,744298:-0,009899795/0,6110293:0,01015766:-0,7798451:0,1355799#0,2895992:1,065098:-0,1851509/-0,4140842:-0,4482552:-0,5385219:-0,5810301
19:18:03#0,09514084:0,8457033:-0,1905215/0,03395748:0,5049073:0,03310564:-0,8618698#-0,04219475:0,9433454:-0,0682925/-0,660078:-0,1496267:0,02271649:-0,7357941#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009864762:0,7442939:-0,009891436/0,6110015:0,01015914:-0,7798629:0,1356032#0,2895939:1,065093:-0,1851501/-0,4140912:-0,4482629:-0,5385166:-0,5810242
19:18:03#0,09514195:0,845703:-0,1905202/0,03396212:0,5049146:0,03309678:-0,8618656#-0,04220113:0,9433447:-0,06829935/-0,6600555:-0,1496543:0,02271675:-0,7358086#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009865448:0,7442935:-0,009889379/0,6109879:0,01017224:-0,7798688:0,1356269#0,2895843:1,06508:-0,1851436/-0,4140898:-0,4482613:-0,5385176:-0,5810252
19:18:03#0,09513958:0,8457062:-0,1905254/0,03393097:0,5048879:0,03311273:-0,861882#-0,04220667:0,9433455:-0,06830114/-0,6600478:-0,1496743:0,02270667:-0,7358117#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,00990203:0,7443089:-0,009880736/0,6109372:0,01017383:-0,7799031:0,1356589#0,2895935:1,065079:-0,1851567/-0,4141122:-0,4482855:-0,5385004:-0,5810065
19:18:04#0,09514002:0,8457071:-0,1905257/0,03392496:0,504885:0,0331053:-0,8618841#-0,04220787:0,9433451:-0,06830353/-0,6600407:-0,149681:0,02270997:-0,7358167#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009890497:0,7443163:-0,009912118/0,610953:0,01017971:-0,7798872:0,1356797#0,2895814:1,065082:-0,1851691/-0,4140965:-0,4482686:-0,5385126:-0,5810198
19:18:04#0,09514277:0,8457089:-0,190525/0,03390913:0,504902:0,03309847:-0,8618751#-0,04221064:0,9433447:-0,06830668/-0,6600276:-0,1496861:0,02269883:-0,7358277#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009888619:0,7443146:-0,009901077/0,6109644:0,0101725:-0,7798769:0,1356878#0,2895871:1,065082:-0,1851519/-0,4140843:-0,4482555:-0,5385219:-0,5810299
19:18:04#0,09514264:0,8457084:-0,1905246/0,03391126:0,5049074:0,03310735:-0,8618715#-0,04221252:0,9433447:-0,06830812/-0,6600233:-0,1496956:0,0227006:-0,7358296#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009900719:0,7443198:-0,009892136/0,6109557:0,01017037:-0,7798803:0,1357076#0,2895979:1,065089:-0,1851548/-0,4140915:-0,448263:-0,5385163:-0,5810239
19:18:04#0,09514017:0,8457079:-0,1905264/0,03391241:0,5048947:0,03312595:-0,8618782#-0,04221481:0,9433444:-0,06831086/-0,660013:-0,1497019:0,02269483:-0,7358378#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009900197:0,7443148:-0,009886652/0,6109323:0,01017422:-0,7798976:0,1357144#0,2895944:1,06509:-0,1851606/-0,4141029:-0,4482756:-0,5385076:-0,5810145
19:18:04#0,09514166:0,8457083:-0,1905254/0,03390749:0,5049103:0,03312971:-0,8618691#-0,04222003:0,9433451:-0,06831276/-0,6600059:-0,1497235:0,02269018:-0,7358398#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009884536:0,7443156:-0,009900242/0,6109565:0,01016655:-0,7798761:0,1357301#0,2895836:1,065086:-0,1851573/-0,414085:-0,4482561:-0,5385212:-0,5810292
19:18:04#0,09514061:0,8457105:-0,1905284/0,03388633:0,5048975:0,03314008:-0,861877#-0,04222411:0,9433448:-0,06831664/-0,6599944:-0,1497438:0,02269436:-0,7358459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009910598:0,7443223:-0,009884223/0,6109194:0,01018014:-0,7799019:0,1357474#0,2895939:1,065087:-0,1851613/-0,4141033:-0,4482758:-0,5385073:-0,5810142
19:18:04#0,09513895:0,84571:-0,1905296/0,03388482:0,504895:0,03316344:-0,8618776#-0,04222879:0,9433435:-0,06832409/-0,6599677:-0,1497579:0,02268628:-0,7358672#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009905949:0,7443267:-0,009900898/0,6109137:0,01017837:-0,7799034:0,1357646#0,2895879:1,06509:-0,18517/-0,4140967:-0,4482686:-0,5385125:-0,5810197
19:18:04#0,09514195:0,8457125:-0,190529/0,03385721:0,5049283:0,03318561:-0,8618584#-0,04223445:0,9433447:-0,06832457/-0,6599646:-0,1497793:0,0226767:-0,735866#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009888679:0,7443256:-0,009901449/0,610939:0,01016016:-0,7798774:0,1358#0,2895814:1,065087:-0,1851562/-0,4140747:-0,4482452:-0,5385293:-0,5810379
19:18:04#0,09514038:0,8457099:-0,1905281/0,03388251:0,5049158:0,03317448:-0,8618652#-0,04224432:0,9433456:-0,06832939/-0,6599452:-0,1498143:0,0226592:-0,7358767#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009921849:0,7443361:-0,009887725/0,6108919:0,01018184:-0,7799113:0,135816#0,289597:1,065093:-0,1851718/-0,414102:-0,4482744:-0,5385084:-0,5810153
19:18:04#0,09514032:0,8457094:-0,1905277/0,03388414:0,5049235:0,03318631:-0,8618601#-0,04224911:0,9433458:-0,06833231/-0,6599345:-0,1498329:0,0226539:-0,7358827#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009914771:0,744332:-0,009882301/0,610896:0,01019057:-0,7799008:0,1358577#0,2895894:1,065087:-0,1851565/-0,41409:-0,4482616:-0,5385172:-0,581025
19:18:04#0,09514257:0,8457103:-0,1905265/0,03388345:0,5049247:0,03315341:-0,8618606#-0,04225516:0,9433464:-0,06833524/-0,6599262:-0,1498624:0,02265665:-0,7358841#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009922221:0,7443382:-0,009886041/0,610882:0,01019537:-0,7799081:0,1358779#0,2895891:1,065086:-0,1851622/-0,4140935:-0,4482653:-0,5385149:-0,5810223
19:18:04#0,09514049:0,8457083:-0,1905264/0,03390148:0,5049143:0,0331584:-0,8618659#-0,0422608:0,943346:-0,06834072/-0,6599057:-0,1498805:0,02264581:-0,7358992#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009944558:0,7443452:-0,009879351/0,6108516:0,01020664:-0,7799285:0,1358962#0,2896007:1,065089:-0,1851607/-0,414101:-0,4482735:-0,5385091:-0,581016
19:18:04#0,09514139:0,8457109:-0,1905281/0,03387655:0,504916:0,0331629:-0,8618657#-0,04226717:0,9433473:-0,06834161/-0,6599002:-0,1499032:0,02263271:-0,7358997#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009929448:0,7443405:-0,009882927/0,6108547:0,01020188:-0,7799206:0,1359286#0,2895873:1,065086:-0,1851586/-0,4140941:-0,4482661:-0,5385143:-0,5810217
19:18:04#0,09514114:0,8457121:-0,1905295/0,03386762:0,5049053:0,03315594:-0,8618726#-0,04227343:0,9433464:-0,068349/-0,6598766:-0,1499313:0,02263531:-0,7359152#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009949848:0,7443537:-0,009889841/0,6108376:0,01021875:-0,7799303:0,1359493#0,2895932:1,06509:-0,1851717/-0,4141013:-0,4482737:-0,5385087:-0,5810156
19:18:04#0,09513741:0,8457093:-0,1905303/0,03388757:0,5048904:0,03317897:-0,8618796#-0,04228169:0,9433466:-0,06835479/-0,659856:-0,1499635:0,02262688:-0,7359273#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009954929:0,7443547:-0,009883285/0,6108139:0,01021343:-0,7799432:0,1359818#0,2895926:1,065092:-0,1851713/-0,4141039:-0,4482765:-0,5385068:-0,5810136
19:18:04#0,09513778:0,8457077:-0,1905284/0,03390009:0,5049059:0,03318899:-0,8618696#-0,04228634:0,943346:-0,06836015/-0,6598372:-0,1499806:0,02262229:-0,7359409#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009934604:0,7443496:-0,009889454/0,6108252:0,01021327:-0,7799278:0,1360189#0,2895755:1,065084:-0,1851598/-0,4140849:-0,4482561:-0,5385213:-0,5810293
19:18:04#0,09513802:0,8457066:-0,1905272/0,03390866:0,5049129:0,0331904:-0,8618652#-0,0422931:0,9433472:-0,06836176/-0,6598274:-0,1499996:0,02260048:-0,7359464#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009951442:0,7443569:-0,009877011/0,610808:0,0102096:-0,7799366:0,1360459#0,2895817:1,065079:-0,1851564/-0,4140902:-0,4482619:-0,5385171:-0,5810249
19:18:04#0,09513935:0,84571:-0,1905291/0,03387832:0,5049148:0,03319186:-0,8618652#-0,04229715:0,943347:-0,06836516/-0,6598177:-0,1500208:0,02260596:-0,7359506#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009961843:0,744363:-0,009875461/0,6108021:0,01022327:-0,7799363:0,1360738#0,2895827:1,065078:-0,1851583/-0,414094:-0,448266:-0,5385144:-0,5810217
19:18:04#0,09514125:0,8457118:-0,190529/0,03386614:0,5049184:0,03317557:-0,8618642#-0,04230091:0,9433476:-0,06836605/-0,6598143:-0,1500364:0,0226026:-0,7359506#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009970263:0,7443733:-0,009890139/0,6107882:0,01022451:-0,7799445:0,1360888#0,2895881:1,065085:-0,1851692/-0,4140923:-0,4482642:-0,5385156:-0,5810231
19:18:04#0,09514008:0,8457081:-0,1905268/0,03389236:0,5049326:0,03319927:-0,8618539#-0,04230717:0,9433482:-0,06836903/-0,659803:-0,1500602:0,0225938:-0,7359562#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009970739:0,7443727:-0,009886265/0,6107905:0,01023085:-0,7799406:0,1361002#0,2895954:1,06509:-0,1851601/-0,4140856:-0,4482568:-0,5385208:-0,5810287
19:18:04#0,09514193:0,8457134:-0,1905299/0,03384997:0,5049221:0,03318092:-0,8618625#-0,04231191:0,9433485:-0,06837189/-0,6597922:-0,1500776:0,02258708:-0,7359625#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009970069:0,7443637:-0,009870023/0,6107569:0,01024316:-0,7799627:0,1361247#0,2895871:1,065085:-0,1851614/-0,4141017:-0,4482743:-0,5385084:-0,5810152
19:18:04#0,09513886:0,8457107:-0,1905302/0,03386929:0,504914:0,03320439:-0,8618655#-0,04231605:0,9433492:-0,06837267/-0,6597838:-0,1500822:0,02256183:-0,73597#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009993523:0,7443858:-0,00988993/0,610752:0,01024645:-0,7799626:0,1361455#0,2895982:1,065094:-0,1851768/-0,4140998:-0,448272:-0,53851:-0,5810171
19:18:04#0,09513618:0,8457065:-0,1905289/0,03390625:0,5049027:0,03320527:-0,8618706#-0,04231837:0,9433494:-0,06837398/-0,6597804:-0,1500945:0,02256463:-0,7359703#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009975538:0,7443711:-0,009873375/0,61076:0,01025335:-0,7799524:0,136168#0,289582:1,065088:-0,1851693/-0,4141011:-0,4482735:-0,538509:-0,5810159
19:18:04#0,09513672:0,8457054:-0,1905273/0,03391587:0,5049114:0,0332039:-0,8618653#-0,04232189:0,9433499:-0,06837529/-0,6597747:-0,1501068:0,02255765:-0,7359731#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009971842:0,74437:-0,0098726/0,6107685:0,0102536:-0,7799445:0,1361748#0,2895749:1,065076:-0,1851545/-0,414089:-0,4482606:-0,5385183:-0,5810259
19:18:04#0,09513774:0,845708:-0,1905288/0,03389485:0,5049089:0,03319779:-0,8618677#-0,04232687:0,9433503:-0,06837773/-0,6597652:-0,1501251:0,02255023:-0,7359782#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009988949:0,7443786:-0,009871706/0,6107537:0,010261:-0,7799536:0,1361886#0,2895793:1,065073:-0,1851589/-0,4140964:-0,4482685:-0,5385125:-0,5810198
19:18:04#0,09513689:0,8457077:-0,1905293/0,03389619:0,5049057:0,03320522:-0,8618693#-0,04233453:0,9433522:-0,06837803/-0,659761:-0,1501516:0,02253276:-0,7359771#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009998664:0,7443885:-0,009882212/0,6107455:0,01026697:-0,7799564:0,1362088#0,2895834:1,065079:-0,1851682/-0,4140968:-0,4482691:-0,5385123:-0,5810195
19:18:04#0,09513416:0,8457066:-0,1905308/0,03390015:0,5048955:0,03322988:-0,8618742#-0,04234013:0,9433526:-0,06838095/-0,6597499:-0,150173:0,02252537:-0,7359829#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,0100006:0,744386:-0,009876609/0,6107323:0,01028873:-0,7799624:0,1362323#0,2895783:1,065078:-0,1851683/-0,4141013:-0,4482739:-0,5385088:-0,5810158
19:18:04#0,09513509:0,8457053:-0,1905287/0,03391253:0,5049072:0,03322534:-0,861867#-0,0423421:0,9433518:-0,06838483/-0,6597395:-0,1501864:0,02253528:-0,7359892#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009989083:0,7443866:-0,009887516/0,6107433:0,01029141:-0,7799498:0,1362555#0,2895672:1,065073:-0,1851649/-0,4140871:-0,4482583:-0,5385197:-0,5810276
19:18:04#0,09513499:0,8457085:-0,1905318/0,03388533:0,5048926:0,03322202:-0,8618767#-0,04234657:0,9433526:-0,06838566/-0,6597354:-0,150203:0,0225272:-0,7359897#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,01001182:0,7443892:-0,009866387/0,6107044:0,01028983:-0,7799784:0,1362654#0,289576:1,06507:-0,1851629/-0,4141042:-0,4482771:-0,5385065:-0,5810133
19:18:04#0,09513305:0,845704:-0,1905294/0,03392142:0,5049001:0,03324098:-0,8618702#-0,04235154:0,9433527:-0,0683893/-0,6597184:-0,1502128:0,02250628:-0,7360036#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,0100088:0,7443994:-0,009893/0,6107199:0,01029626:-0,7799634:0,1362803#0,2895741:1,065075:-0,185171/-0,4140895:-0,448261:-0,5385178:-0,5810255
19:18:04#0,09513187:0,8456991:-0,1905259/0,03395637:0,5049239:0,03327369:-0,8618537#-0,04235598:0,9433528:-0,0683924/-0,6597055:-0,1502252:0,02249368:-0,736013#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,009991929:0,7443876:-0,009873465/0,6107379:0,0102935:-0,7799441:0,1363111#0,2895651:1,065066:-0,1851495/-0,4140795:-0,4482504:-0,5385253:-0,5810336
19:18:04#0,09512857:0,8456972:-0,1905273/0,03397689:0,5048907:0,03326119:-0,8618727#-0,04236439:0,9433538:-0,06839556/-0,6596956:-0,1502637:0,0224928:-0,736014#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,01001799:0,7443906:-0,00985083/0,6106851:0,01030387:-0,7799813:0,136334#0,2895622:1,065056:-0,1851638/-0,4141149:-0,4482884:-0,5384982:-0,5810044
19:18:04#0,09512924:0,8456986:-0,1905279/0,03396757:0,5048868:0,03325062:-0,8618758#-0,04237017:0,9433543:-0,06839842/-0,6596849:-0,1502862:0,0224858:-0,7360193#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,01001987:0,7444003:-0,009873688/0,6106877:0,01031451:-0,7799745:0,1363599#0,2895516:1,065047:-0,1851603/-0,414097:-0,4482692:-0,5385119:-0,5810192
19:18:04#0,09512721:0,8457007:-0,1905318/0,03394772:0,5048615:0,03325625:-0,8618912#-0,04237556:0,9433556:-0,06839859/-0,6596812:-0,1503027:0,02246997:-0,7360197#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,01004431:0,7444102:-0,009868622/0,6106574:0,01032526:-0,7799943:0,1363824#0,2895575:1,065049:-0,1851694/-0,4141107:-0,4482843:-0,5385013:-0,5810077
19:18:04#0,09512785:0,8457022:-0,1905326/0,03393333:0,5048651:0,03326102:-0,8618895#-0,04238009:0,9433568:-0,06839848/-0,6596797:-0,1503187:0,02245982:-0,7360181#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,01003093:0,7444129:-0,009889394/0,6106824:0,01033479:-0,7799714:0,1364007#0,2895472:1,06505:-0,1851709/-0,4140927:-0,4482645:-0,5385154:-0,5810229
19:18:04#0,09512571:0,8456998:-0,1905324/0,03394732:0,5048699:0,03329336:-0,8618848#-0,04238671:0,943358:-0,06839991/-0,6596736:-0,150345:0,02245146:-0,7360184#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,01003797:0,7444148:-0,009882092/0,6106793:0,01034782:-0,7799714:0,1364139#0,2895526:1,065052:-0,1851662/-0,4140919:-0,4482636:-0,538516:-0,5810233
19:18:04#0,09512448:0,8456998:-0,1905335/0,03394689:0,5048595:0,03329673:-0,8618909#-0,0423902:0,9433581:-0,06840217/-0,6596665:-0,1503609:0,02245161:-0,7360215#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,01003692:0,7444091:-0,009874523/0,6106543:0,01036482:-0,7799873:0,1364344#0,2895424:1,065047:-0,1851683/-0,4141013:-0,4482736:-0,5385088:-0,5810157
